Review,Rating
"hape ori dan packing aman
kondisi diterima baik dan normal
terima kasih",bintang 5
"barang sesuaii,masi di segel masi di segel gel gel gel",bintang 5
mantap sesuai pesananan,bintang 5
puas,bintang 5
fitur kuerenn spec nya okay banget pokok nye pias banget dah,bintang 5
alhamdulillah dah di test ok bgt,bintang 5
ok barang sesuai pesanan.. original samsung mantap....👍👍👍👍,bintang 5
"boss mantap barang masih tersegel rapih, bonusnya juga ada oke lah.
semoga awet.

hanya kecewa kurirnya ganti ganti mulu jadi lama datang.

selebihnya oke thanks.",bintang 5
None,bintang 5
Bintang lima untuk produk dan packagingnya aman. Tapi mohon maaf saya harus kurangi satu bintang karena respon admin yang lambat dalam menanggapi keterlambatan pengiriman... ,bintang 4
"Barang sudah sampai, sudah di test, buat hadiah istri, langsung suka, terimakasih banyak",bintang 5
Nice bgt,bintang 5
brang bagus dan berfungsi dengan baik,bintang 5
"barang bagus , pengiriman juga aman dan cepat barang ORI . kurir nya amanah makasih ya..",bintang 5
kualitas hp mantap sejak lama sdh pakai samsung..sayang tdk disertakan charger adaptor,bintang 4
original segel mulus. sering-sering promo samsung,bintang 5
barang di segel. mulus. rapi. aman. terpercaya.,bintang 5
"Barang masih tersegel, original official store dan belum diaktivasi. Berfungsi dengan baik.",bintang 5
barang aman sampe di tujuan dan pengiriman cepat,bintang 5
"Pembelian ke 2 titipan temen, habis nonton gadgedin juga",bintang 5
"Barang ok recomend, pengiriman agak lama kalau pakai ix. exxxs",bintang 5
"Mantapppp pokok ya...barang sesuailah..
Packing bagus..
Pokoknya recomanded lah",bintang 5
Samsung produknya memang paling the best sih,bintang 5
semoga awettt,bintang 4
"bagus
segel",bintang 5
"barang bagus packing rapih,  pengiriman agak lambat",bintang 5
bagus ori dan heptic ok ada sidik jari baterai lumayan awet...good,bintang 5
"mantul,fitur lengkap untuk harga segini",bintang 5
okeeeh mantap sesuai dengan pesanan. makasih,bintang 5
"garansi resmi, masih tersegel, waktu pengiriman cepat",bintang 5
barang ori dan penjual sangat responsif,bintang 5
barang masih segel. ori. cuma terlambat dr estimasinya.,bintang 4
"Barang masih segel,fungsi semuanya aman..semoga awet dipake apalagi saat di update sistemnya 😅",bintang 5
apakah anda puas dengan pelayanan dan kualitas dari produk ini,bintang 4
"Barang masih segel HP Baru, ada garansi resmi oula. pokonya TOP Banget",bintang 5
"Banyak merk hp murah dgn spek tinggi, tapi hanya merk samsung yg dipercaya dan oke...proses cepat, packing mantap. thx ya",bintang 5
"barang sesuai di deskripsi.
semoga awet dipakainya",bintang 5
sepek tinggi gak harus mahal..,bintang 5
bagus,bintang 5
Alhamdulillah barangnya dah sampai dan di packing secara aman dan baik 👍🩷🩷,bintang 5
"barang ok..penampilan bagus..
puaaaas ..pake m15 5h",bintang 5
produk sudah diterima dengan kondisi tersegel dan berfungsi dengan baik,bintang 5
"barang dicolong kurir, pembelian dr tgl 3 dana baru kembali tgl 31.",bintang 1
"tersegel rapih, Original...., berfungsi baik
Beli / Pake HP yg Pasti2x aja lah..... 😎💯👌👍
ngak KenTang......pastinya",bintang 5
"Alhamdulillah barang sampai dan berfungsi dengan baik dan masih tersegel, insyaallah awet aamiin.",bintang 5
"Luar biasa barang bagus !!

kualitas baik dari yang terbaik
pengemasan sangat baik rapih aman
untuk overall mantap Samsung 🔥🔥

next order kembali dengan tipe lain model... ",bintang 5
mantap,bintang 5
nice,bintang 5
barang disegel...bagus...sudah dinyalain berfungsi dgn baik..mantap...,bintang 5
barang ok pengiriman cepat proses cepat juara pokoknya,bintang 5
Barang sampai dengan aman,bintang 5
"mantap barang dtg dgn aman.. packing super aman, buble wrap triple jdi dus hp msh mulus segel asli sein.. jdi ga ragu lg buat beli online..
kurir cepat pesan jumat sabtu... ",bintang 5
"barang selalu ready, tdk bikin kecewa",bintang 5
None,bintang 5
Lumayan dapet tambahan diskon 150rb. lumayan lah,bintang 5
"mantap banget, skrg hapenya dipake enak bgt",bintang 5
keren sih mantap,bintang 5
pengiriman cepat.  barang maaih di test dulu nih.,bintang 5
"Asili sli, cuma tidak ada adaptornya dari sononya",bintang 5
"Barang aman, berfungsi dg baik. joss gandos!",bintang 5
"barang ori masih bersegel lengkap, pengiriman cepat, kurir dapat di percaya dan tidak melempar paket. mantapp sigesit",bintang 5
Keren,bintang 5
saya terima dengan baik,bintang 5
sampai dengan selamat dan aman,bintang 5
samsung m15 5g sudah diterima dan berfungsi normal. kurirnya juga aman sudah langganan,bintang 5
oke mantap,bintang 5
barang ori. segel. sesuai deskripsi. packaging aman. top deh,bintang 5
Keren barang sesuai dengan pesanan mantul,bintang 5
"Barang sesuai pesanan, sudah digunakan & berfungsi baik serta pengiriman cepat, masalah bonus Axis tdk bs digunakan.",bintang 5
kemasan aman isi ok semoga awet recommended seller,bintang 5
barang original pengiriman cepat mantap toko recomended,bintang 5
sae pisan cocok buat anku nyuk nu resep maen game,bintang 5
barang masih segel dan aman pengiriman cepat sukses selalu,bintang 5
"Tempat beli hp terbaik, sangat rekomendasi banget kalo beli kesini",bintang 5
Memang hp keren dengan harga yang fantastik!,bintang 5
"Barang aman, mulus dan baik. 
Sangat amat mengecewakan untuk kurirnya dan sistem livechat Tokped.
Di applikasi paket saya sudah sampai dan di terima jam 08.24, kenyataann... ",bintang 5
barang original.. langsung digunakan tidak ada kendala,bintang 5
"New new new new new new 
Mantap mantap mantap",bintang 5
"istimewa, mantap,.oribinal, pengiriman cepat",bintang 5
bagus recomended sesuau diskripis,bintang 5
"Beli karena rekomendasi reviewer, tapi sayang 2.5 ngga dapet charger, padahal toko sebelah 2.4 dapet charger",bintang 5
"Packing oke, barang sampai dengan selamat.
barang dapat digunakan dengan baik, fell samsung beda memang saat digunakan. makasih samsung dan tokopedia",bintang 5
Sy pesan pake pengiriman instant hari Sabtu dan baru dikirim hari Selasa...,bintang 3
"barangnya masih di segel, tapi sayang ga dapat kepala charger",bintang 5
"ok, sesuai pesanan. terimakasih",bintang 5
keren,bintang 5
Proses cepat dan kurir juga cepat mantabz,bintang 5
"barang diterima dalam kondisi baik, masih tersegel, aman, terimakasih",bintang 5
"kurir cepat antar, barang sampai dengan baik, unboxing berjalan dengan baik, HP sudah di cek keseluruhan & test orisinil. all clear, the best. video unboxing terlalu... ",bintang 5
"barang masih segel dan ada garansi resminya,cepat dan rekomended banget, terimakasih ya…",bintang 5
👍,bintang 5
worth it bgt beli harga segitu fiturnya segitu samsung terinakasih sudaj lahari fari tangantangabmn orang jenjs,bintang 5
"penjual direkomendasikan, pengiriman cepat aman",bintang 5
"Gift nya sudah habis, tapi di papan iklan nya masih di pajang, harus nya gi hapus, bagaimana pembeli bisa tau Gift nya masih tersedia apa tidak ??",bintang 1
paking aman dan rapih,bintang 5
top.  paling top,bintang 5
barang sesuai,bintang 5
Alhamdulillah sdh sampai moga awet,bintang 5
"barang masih segel dan ada garansi resminya,cepat dan rekomended bgt,terimakasih ya",bintang 5
barang diterima sesuai kriteria luar biasa,bintang 5
"sudah sampai, sudah dicoba, semoga awet, dari brand juga sudah jelas bukan abal-abal",bintang 5
packing aman segel resmi pengiriman ke 2 lumayan cepat sampainya,bintang 5
"Respon cepat, pengiriman cepat.. pastinya original samsung.. terimakasih samsung..",bintang 5
mantab lah ..murah super amoled 5G NFC lengkap deh,bintang 5
barang udah sampe datamg dalam keadan segeldan imei udah di cek valid keaslian asli karno belinya di official store he he fitur ungulan chip mediatek dimensty 6100 dan ba... ,bintang 5
Kokoh dan bagus semoga awt dan gak bnyk drama 😁,bintang 5
good job,bintang 5
barang masih segel saat datang dan bergaransi resmi pastinya. belinya di official ajaa ya gaes,bintang 5
"pengiriman cepat, fisik aman tanpa lecet",bintang 5
nice,bintang 5
"pengiriman lambat, packing aman",bintang 4
barang tjakep,bintang 5
"barang diterima dengan kondisi bagus, spek mantap",bintang 5
bagus,bintang 5
"segel dan lengkap dengan garansi,thanks seller dan tokped serta kurirnya.",bintang 5
"Barang dipacking dengan baik, bubble wrap rapat, ada kardus tambahan, aman sampai tujuan",bintang 5
"barang bagus , terimakasih",bintang 5
"berfungsi dengan baik, barang ORI",bintang 5
mantap jos barang original sudah pembelian ke tiga kali dan Insha Alloh sering beli di Samsung official store🤲,bintang 5
ok semua...semoga awet ya aamiin,bintang 5
barang sesuai deskripsi. pengiriman cepat.,bintang 5
"untuk toko bintang 5, untuk barang bintang 5
full ori tidak ada kekurangan
masalahnya cuma di pengiriman, busetttt lamaa benerrrr
estimasi terima 5-8 juli
diterima tangga... ",bintang 5
None,bintang 5
noice,bintang 5
puji syukur barang sampai dengan selamat dan tidak ada kerusakan apapun,bintang 5
Packing dan barang bagus sesuai dgn deskripsi barang yg d jual. Cuman proses stlh pembayarannya agak lama mungkin gara² bnyk yg beli,bintang 5
mantappp pengiriman nya cepat dan puas sekali,bintang 5
berfungsi baik.. cuman gk ada kabel nya..kirain ada,bintang 5
None,bintang 5
"Barang masih disegel waktu
sampai & ada garansi resminya
Berfungsi dengan baik! Kualitas barang original pasti top.",bintang 5
barang msh segel..tiba dgn selamat..pengiriman cepat,bintang 5
"baru sempet review, sampe beli casing dan tempered glass sendiri, over all mantap, hp nya juga enak, di coba 2 hari ga cas masih sisa batre 30an%",bintang 5
bertahun-tahun selalu pakai produk dari brand xio*i akhirnya memutuskan buat pindah ke samsung dan produk pertama yg aku coba M15 5G semoga memberikan kesan pertama yg ba... ,bintang 5
"Barang segel rapi, untuk seller udah bagus....untuk kurirnya aja nih yang ngaret",bintang 5
"bafang ori dan fungsi sesuai
semoga awet tanpa kendala selama bertahun2",bintang 5
"mayan cepat anter nya, dapt kartu axis
utk voucer ff susah klaim ny, agak d sayang kn, cma klaim susah bet",bintang 5
"barang sampai dengan selamat, peking mantap, dus lapis luar penyok tapi kotak hpnya aman,
paket lengkap, pengiriman cepat",bintang 5
"Barang sesuai, untuk samsung carenya gak bisa di daftarkan, untuk semua si aman semoga awet bisa jadi fanboy samsung",bintang 5
"Spesifikasi sesuai harga.
Lumayanlah buat anak seneng.",bintang 5
"terimakasih min
sangat memuaskan co hp samsung via tokped ga perlu ragu🙆🏻‍♂️🤙🏼",bintang 5
None,bintang 5
kereeenn...no tipu tipu...sesuai dng request dan dikirim tepat waktu...trm ksh,bintang 5
"Packingnya tebal, rapi, dan kuat, sesuai deskripsi, cepat datang barangnya",bintang 5
mantap barang sudah sampai semoga awet,bintang 5
barang ok. cuma gak dapat adapter. jadi beli terpisah.,bintang 5
None,bintang 5
None,bintang 5
"sip
hape udah diterima
semoga awet 😃",bintang 5
Top,bintang 5
"cukup baik tapi kali ini ga ada free travel adaftornya
dan sedikit was² karena kurir bilang harus buka paket depan dia karena di bengkulu pusat ada paket hape tapi isinya... ",bintang 5
"mantapp, kiriman cepat, respon penjual ramah, barang bagus, mntap pokokna
gak kayak JNE, ancur bget pengiriman JNE,",bintang 5
"pengiriman.cepat packing aman, tebel dan rapi pake ekpedisi reguler...garansi resmi samsung, barang sesuai deskripsi. thanks samsung",bintang 5
"thanks to you, samsung ini keren banget. tapi w masih tunggu seri m55 prosesor sd 7 gen 3.semoga segera tersedia. good luck ini order ke-5 di official terpercaya. beli sa... ",bintang 5
"sellernya mantep fast respon, bagi saya yang diluar Jabodetabek termasuk mantap. karna saya pesan hari sabtu dateng hari senin, pokoknya mantap lah buat sellernya",bintang 5
mantap,bintang 5
mantaapppp,bintang 5
"Barang masih segel BNIB, kartu garansi dan manual book lengkap Joss lah seller nya",bintang 5
"Barang datang sesuai dengan apa yg tertera di desk, pengiriman sangat cepat 🤏🏽",bintang 5
hp original. sesuai diskiripsi.. aman semua berfungsi.. hanya saja kirimannya lama sudah melewati batas waktu yg di tentukan.. mohon kedepan diperbaiki lagi jasa pengirim... ,bintang 4
"Barang diterima dalam keadaan baik, berfungsi normal",bintang 5
Barang masih tersegel dan dikemas dgn sangat rapih dan aman agar pengiriman juga terjamin di jalan. Belinya di Samsung Official Store jd ngga was2 dgn kualitas original p... ,bintang 5
"berfungsi dengan baik, bagus banget warnanya",bintang 5
"Ga usah di ragukan lagi samsung ya..
Pengiriman aman & cepat..
Josss",bintang 5
Box tersegel rapi dan masih utuh. selalu langganan beli samsung karena sudah cocok. Baru bisa kasik ulasan karena baru selesai dicoba,bintang 5
"Sealed, Wrapped, aman dan jaya sentosa.",bintang 5
Barang tersegel rapat.. A55 gak kaleng².. seller terpercaya.. pengiriman standar,bintang 5
"barangnya bagus, sesuai, masih disegel, aman",bintang 5
mantab,bintang 5
ok,bintang 5
"Jangan lupa beli di samsung official store, barang ori dan pengiriman cepat.",bintang 5
Barangnya ori dan bagus thanks Seller thank Tokped,bintang 5
"Bagus sesuai ekspektasi, pengemasan aman buble wrap berlapis-lapis, sayangnya pengirimannya cukup lama",bintang 5
"akhirnya barang sampai dg selamat packing aman
deg degan pertama pesen hp online 😁😁 
semoga hpnya awet tdk kena lightsaber, greenscreen,dll
co nya pas 11.11 kemaren jd... ",bintang 5
Paket sudah diterima dengan baik dan aman. Terimakasih,bintang 5
"barang masih segel, packing aman
semoga berfungsi dengan baik",bintang 5
besok baru dilihat,bintang 5
sangat worth it,bintang 5
"mantap wak, OneUI best 😎",bintang 5
barang original dan masih disegel. pengiriman cepat dan aman. recommended,bintang 5
"Barang sudah sampai dengan cepat dan aman, semoga produknya awet ❤❤",bintang 5
"okeh mantap sesuai harga nya 😭, tapi kok bisa ga ada pala charger nya",bintang 5
"berfungsi dengan baik,100% ori bakalan langganan nih",bintang 5
"segel, original, puas . pengiriman juga bagus.",bintang 5
"masih segel dan berfungsi

seri A dulu besok seri S",bintang 5
"pengiriman cepat,barang ori lengkap dengan garansi resmi ,berfungsi baik",bintang 5
"mantap, walaupun pengiriman rekomendasi tokopedia mengecewakan lama banget",bintang 5
"HP terbaik di kelasnya, 
official store the best",bintang 5
"Barang sesuai, pengiriman cepat",bintang 5
Barang nya new puas banget pengiriman cepet respon penjual sangat baik...fikx bakal langganan sih di toko ini lumayan dapat diskon 430 an wood keren deh pokok nya,bintang 5
bagus bangettt,bintang 5
"Barang masih segel,no cacat,aman.puas pokoknya",bintang 5
barang cepat nyampe dan ori masih segel pokonya top markotop,bintang 5
"mantap,barang sampai dgn baik...sesuai pesanan, ori bnib samsung",bintang 5
barang ori segel mantap,bintang 5
barang mulus sesuai ekspektasi  fitur lengkap,bintang 5
barang sudah diterima dipakai. terima kasih,bintang 5
"Mantap hadiah buat ibu semoga awet, sukses selalu👍",bintang 5
Barang sampai dengan selamat.,bintang 5
barang sampai,bintang 5
"pengiriman cepat
produknya original
penjualnya responsif
pokokonya tooop semua dah",bintang 5
None,bintang 5
Terima kasih untuk discount nya wahai Samsung dan Toped. Aksi ciamik ditengah deflasi. Salute.,bintang 5
"toop seller
barang bagus
selamat sampe tujuan",bintang 5
keren,bintang 5
None,bintang 5
"Terima kasih, pesanan cepat sampai diluar ekspektasi",bintang 5
"sudah tiba dengan selamt, semoga awet",bintang 5
"barang sampai dengan selamat , packibg rapi",bintang 5
"Barang sesuai pesanan, masih tersegel dan berfungsi dengan baik, pengemasan produk sangat aman",bintang 5
"barang mendarat dengan selamat, sesuai pesanan, barang original dan berfungsi dengan baik, packingnya juga aman terkendali. mantap 👍 terima kasih",bintang 5
"barang aman, packing aman, pengiriman ngebut, dan puas banget pokoknya 😍",bintang 5
"pengirimannya aja lama padahal pada si cepat best, tapu yaudahlah, untuk hpnya alhamdulilah sampai dengan selamat",bintang 4
sudah diterima,bintang 4
barang berfungsi dengan baik,bintang 5
"Setelah sy pake A55, ada beberapa si minusnya. Sinyal gk stabil naik turus dan susah sinyal 2/3garis gk full, 

Baterai diawal si oke"" tp setelah pemakaian 2minggu ke... ",bintang 4
Perlu di tingkatkan lagi kecepatan pelayanan dan pengiriman.,bintang 2
"Sudah sampai, terimakasih. Berfungsi dengan baik. Semoga awet.",bintang 5
"sampai dengan selamat ke Solo 🙌
terima kasih samsung",bintang 5
"Barang dikemas berlapis2, sangat aman",bintang 5
masukkk,bintang 5
"Mantap, Barang datang selamat sampai tujuan",bintang 5
"pengiriman cepat, 1 hari sampai ke pangkal pinang, usahakan tidak memesan di waktu libur, jumat malam, sabtu, minggu tidak dilayani, hpnya  bagus, sudah pasti ori karna d... ",bintang 5
